,state_entry,term,school_name,t_class,t_title,t_level,t_mingrade,gt_class,gt_title,gt_ch
19283,Florida,Fall 2021,University Of Miami,PHY  225,University Physics III Lab,Undergraduate,C,PHYS  2212,Intro Physics II,4.0
19284,Florida,Fall 2021,University Of Miami,PHY  230,Honors Univ Phys II-III,Undergraduate,C,ET  LAB,Credit Awarded w/PHY 224,0.0
19285,Florida,Fall 2021,University Of Miami,PHY  340,Classical Mechanics I,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
19286,Florida,Fall 2021,University Of Miami,POL  211,Intro to American National Gov,Undergraduate,C,POL  1101,Government of the U.S.,3.0
19287,Florida,Fall 2021,University Of Miami,POL  212,Intro to World Politics,Undergraduate,C,INTA  1110,Intro to Int'l Relations,3.0
19288,Florida,Fall 2021,University Of Miami,POL  300,CIA & World of Intelligence,Undergraduate,C,SS  3XXX,Social Science Elective,3.0
19289,Florida,Fall 2021,University Of Miami,POL  314,Legislative Processes,Undergraduate,C,SS  3XXX,Social Science Elective,3.0
19290,Florida,Fall 2021,University Of Miami,POL  322,Environmental Politics& Policy,Undergraduate,C,SS  3XXX,Social Science Elective,3.0
19291,Florida,Fall 2021,University Of Miami,POL  353,Interest Groups & Lobbying,Undergraduate,C,SS  3XXX,Social Science Elective,3.0
19292,Florida,Fall 2021,University Of Miami,POL  384,Soviet & Russian Politics,Undergraduate,C,SS  3XXX,Social Science Elective,3.0
19293,Florida,Fall 2021,University Of Miami,POL  408,The 2008 Election,Undergraduate,C,SS  3XXX,Social Science Elective,3.0
19294,Florida,Fall 2021,University Of Miami,POL  510,Political Analysis,Undergraduate,C,SS  4XXX,Social Science Elective,3.0
19295,Florida,Fall 2021,University Of Miami,POL  536,U.S. Healthcare Crisis Pol& Py,Undergraduate,C,SS  3XXX,Social Science Elective,3.0
19296,Florida,Fall 2021,University Of Miami,POR  105,Beg Portuguese Spanish Speakrs,Undergraduate,C,FREE  1XXX,Free Elective,3.0
19297,Florida,Fall 2021,University Of Miami,PSY  110,Transfer Course,Undergraduate,C,PSYC  1101,General Psychology,3.0
19298,Florida,Fall 2021,University Of Miami,PSY  220,Psychobiology,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
19299,Florida,Fall 2021,University Of Miami,PSY  230,Child/Adolescent Development,Undergraduate,C,SS  2XXX,Social Science Elective,3.0
19300,Florida,Fall 2021,University Of Miami,PSY  240,Abnormal Psychology,Undergraduate,C,SS  2XXX,Social Science Elective,3.0
19301,Florida,Fall 2021,University Of Miami,PSY  261,Transfer Course,Undergraduate,C,SS  2XXX,Social Science Elective,3.0
19302,Florida,Fall 2021,University Of Miami,PSY  290,Intro to Research Methods,Undergraduate,C,PSYC  2XXX,Psychology Elective,3.0
19303,Florida,Fall 2021,University Of Miami,REL  101,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
19304,Florida,Fall 2021,University Of Miami,SOC  101,Introduction to Sociology,Undergraduate,C,SOC  1101,Intro to Sociology,3.0
19305,Florida,Fall 2021,University Of Miami,SPA  101,Transfer Course,Undergraduate,C,SPAN  1001,Elementary Spanish I,3.0
19306,Florida,Fall 2021,University Of Miami,SPA  102,Transfer Course,Undergraduate,C,SPAN  1002,Elementary Spanish II,3.0
19307,Florida,Fall 2021,University Of Miami,SPA  103,Transfer Course,Undergraduate,C,SPAN  1001,Elementary Spanish I,3.0
19308,Florida,Fall 2021,University Of Miami,SPA  201,Intermediate Spanish I,Undergraduate,C,SPAN  2001,Intermediate Spanish I,3.0
19309,Florida,Fall 2021,University Of Miami,SPA  211,Transfer Course,Undergraduate,C,SPAN  2001,Intermediate Spanish I,3.0
19310,Florida,Fall 2021,University Of Miami,SPA  212,Intermediate Spanish II,Undergraduate,C,SPAN  2002,Intermediate Spanish II,3.0
19311,Florida,Fall 2021,University Of Miami,SPA  242,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19312,Florida,Fall 2021,University Of Miami,TAL  101,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,3.0
19313,Florida,Fall 2021,University Of Miami,TAL  191,Develpmtl Readg Coll Students,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19314,Florida,Fall 2021,University Of Miami,THA  101,Introduction to Theatre,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
19315,Florida,Fall 2021,University Of Miami,WGS  350,Transfer Course,Undergraduate,C,HUM  3XXX,Humanities Elective,3.0
19316,Florida,Fall 2021,University Of Tampa,ACC  202,Transfer Course,Undergraduate,C,ACCT  2101,Accounting I,3.0
19317,Florida,Fall 2021,University Of Tampa,ACC  203,Transfer Course,Undergraduate,C,ACCT  2102,Accounting II,3.0
19318,Florida,Fall 2021,University Of Tampa,ART  154,Figure Drawing,Undergraduate,C,HUM  1XXX,Humanities Elective,4.0
19319,Florida,Fall 2021,University Of Tampa,ARW  201,Writing and Research,Undergraduate,C,ENGL  1102,English Composition II,3.0
19320,Florida,Fall 2021,University Of Tampa,ARW  201,Writing and Research,Undergraduate,C,HUM  1XXX,Humanities Elective,1.0
19321,Florida,Fall 2021,University Of Tampa,AWR  201,Writing and Research,Undergraduate,C,ENGL  1102,English Composition II,3.0
19322,Florida,Fall 2021,University Of Tampa,AWR  201,Writing and Research,Undergraduate,C,HUM  2XXX,Humanities Elective,1.0
19323,Florida,Fall 2021,University Of Tampa,BIO  112,Environmental Science,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19324,Florida,Fall 2021,University Of Tampa,BIO  124,Biological Science - Lecture,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19325,Florida,Fall 2021,University Of Tampa,BIO  203,Transfer Course,Undergraduate,C,BIOL  1520,Intro to Organismal Biol,4.0
19326,Florida,Fall 2021,University Of Tampa,BIO  204,Transfer Course,Undergraduate,C,BIOL  1XXX,Biology Elective,4.0
19327,Florida,Fall 2021,University Of Tampa,BIO  250,Transfer Course,Undergraduate,C,BIOL  3751,Anatomy & Physiology,3.0
19328,Florida,Fall 2021,University Of Tampa,BIO  250,Transfer Course,Undergraduate,C,BIOL  1XXX,Biology Elective,1.0
19329,Florida,Fall 2021,University Of Tampa,BIO  499,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19330,Florida,Fall 2021,University Of Tampa,CHE  126,Chemistry and Society,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19331,Florida,Fall 2021,University Of Tampa,CHE  152A,Transfer Course,Undergraduate,C,ET  LAB,Credit Awarded w/CHE 153,0.0
19332,Florida,Fall 2021,University Of Tampa,CHE  153,Transfer Course,Undergraduate,C,CHEM  1XXX,Awarded w/CHE 152A for 4 hrs,0.0
19333,Florida,Fall 2021,University Of Tampa,CHE  232,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19334,Florida,Fall 2021,University Of Tampa,CHE  233L,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19335,Florida,Fall 2021,University Of Tampa,ECO  204,Principles of Microeconomics,Undergraduate,C,ECON  2106,Prin of Microeconomics,3.0
19336,Florida,Fall 2021,University Of Tampa,ECO  204,Principles of Microeconomics,Undergraduate,C,SS  2XXX,Social Science Elective,1.0
19337,Florida,Fall 2021,University Of Tampa,ECO  205,Principles of Macroeconomics,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
19338,Florida,Fall 2021,University Of Tampa,ENG  101,Transfer Course,Undergraduate,C,ENGL  1101,English Composition I,3.0
19339,Florida,Fall 2021,University Of Tampa,ENG  102,Transfer Course,Undergraduate,C,ENGL  1102,English Composition II,3.0
19340,Florida,Fall 2021,University Of Tampa,ENG  102,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,1.0
19341,Florida,Fall 2021,University Of Tampa,FYW  101,Writing and Inquiry,Undergraduate,C,ENGL  1101,English Composition I,3.0
19342,Florida,Fall 2021,University Of Tampa,FYW  101,Writing and Inquiry,Undergraduate,C,HUM  1XXX,Humanities Elective,1.0
19343,Florida,Fall 2021,University Of Tampa,FYW  110,English Non-Native Speakers I,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19344,Florida,Fall 2021,University Of Tampa,GIS  101,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,4.0
19345,Florida,Fall 2021,University Of Tampa,GTW  100,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19346,Florida,Fall 2021,University Of Tampa,GTW  102,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19347,Florida,Fall 2021,University Of Tampa,GWA  100,Transfer Course,Undergraduate,C,HTS  1XXX,"Hist, Tech & Soc Elective",3.0
19348,Florida,Fall 2021,University Of Tampa,ITM  200,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19349,Florida,Fall 2021,University Of Tampa,ITM  210,Transfer Course,Undergraduate,C,MGT  2250,Management Statistics,3.0
19350,Florida,Fall 2021,University Of Tampa,ITM  220,Management Info Systems,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
19351,Florida,Fall 2021,University Of Tampa,MAT  160,College Algebra,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19352,Florida,Fall 2021,University Of Tampa,MAT  170,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19353,Florida,Fall 2021,University Of Tampa,MAT  225,Calculus for Business,Undergraduate,C,MATH  1712,Survey of Calculus,4.0
19354,Florida,Fall 2021,University Of Tampa,MAT  260,Transfer Course,Undergraduate,C,MATH  15X1,Transfer Calculus I,4.0
19355,Florida,Fall 2021,University Of Tampa,MAT  261,Transfer Course,Undergraduate,C,MATH  15X2,Transfer Calculus II,4.0
19356,Florida,Fall 2021,University Of Tampa,MGT  330,Transfer Course,Undergraduate,C,MGT  3150,Prin of Management,3.0
19357,Florida,Fall 2021,University Of Tampa,MKT  300,Transfer Course,Undergraduate,C,MGT  3300,Marketing Management I,3.0
19358,Florida,Fall 2021,University Of Tampa,MUS  102,Transfer Course,Undergraduate,C,HUM  1XXX,Humunities Elective,3.0
19359,Florida,Fall 2021,University Of Tampa,PHL  200,Transfer Course,Undergraduate,C,PHIL  2010,Intro Philosophy,3.0
19360,Florida,Fall 2021,University Of Tampa,PSY  200,Transfer Course,Undergraduate,C,PSYC  1101,General Psychology,3.0
19361,Florida,Fall 2021,University Of Tampa,QMB  210,Managerial Statistics,Undergraduate,C,MGT  2250,Management Statistics,3.0
19362,Florida,Fall 2021,University Of Tampa,QMB  210,Managerial Statistics,Undergraduate,C,FREE  2XXX,Free Elective,1.0
19363,Florida,Fall 2021,University Of Tampa,SOC  100,Transfer Course,Undergraduate,C,SOC  1101,Intro to Sociology,3.0
19364,Florida,Fall 2021,University Of Tampa,SOC  100,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,1.0
19365,Florida,Fall 2021,University Of Tampa,SPA  102,Transfer Course,Undergraduate,C,SPAN  1002,Elementary Spanish II,3.0
19366,Florida,Fall 2021,University Of Tampa,SPA  102,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,1.0
19367,Florida,Fall 2021,University Of Tampa,SPA  201,Intermediate Spanish I,Undergraduate,C,SPAN  2001,Intermediate Spanish I,3.0
19368,Florida,Fall 2021,University Of Tampa,SPA  201,Intermediate Spanish I,Undergraduate,C,SPAN  2XXX,Spanish Elective,1.0
19369,Florida,Fall 2021,University Of Tampa,SPE  200,Transfer Course,Undergraduate,C,FREE  2XXX,Free Elective,4.0
19370,Florida,Fall 2021,University Of Tampa,SPE  208,Speech for Bus & Professions,Undergraduate,C,FREE  2XXX,Free Elective,4.0
19371,Florida,Fall 2021,Valencia College,ACG  2021,Transfer Course,Undergraduate,C,ACCT  2101,Accounting I,3.0
19372,Florida,Fall 2021,Valencia College,ACG  2071,Transfer Course,Undergraduate,C,ACCT  2102,Accounting II,3.0
19373,Florida,Fall 2021,Valencia College,AMH  2010,Transfer Course,Undergraduate,C,HIST  2111,United States to 1877,3.0
19374,Florida,Fall 2021,Valencia College,AMH  2020,Transfer Course,Undergraduate,C,HIST  2112,United States since 1877,3.0
19375,Florida,Fall 2021,Valencia College,ARH  2051,Intro to Art History II,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
19376,Florida,Fall 2021,Valencia College,AST  1002,Transfer Course,Undergraduate,C,PHYS  2021,Solar System,3.0
19377,Florida,Fall 2021,Valencia College,BSC  1005,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19378,Florida,Fall 2021,Valencia College,BSC  1010,Transfer Course,Undergraduate,C,BIOL  1510,Biological Principles,4.0
19379,Florida,Fall 2021,Valencia College,BSC  1011,Transfer Course,Undergraduate,C,BIOL  1520,Intro to Organismal Biol,4.0
19380,Florida,Fall 2021,Valencia College,BUL  2241,Transfer Course,Undergraduate,C,MGT  2106,Legal Aspect-Business,3.0
19381,Florida,Fall 2021,Valencia College,CGS  1061,Transfer Course,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
19382,Florida,Fall 2021,Valencia College,CGS  2100,Transfer Course,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
19383,Florida,Fall 2021,Valencia College,CHM  1020C,Chemistry Everyday Life w/Lab,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
19384,Florida,Fall 2021,Valencia College,CHM  1025,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19385,Florida,Fall 2021,Valencia College,CHM  1041,Transfer Course,Undergraduate,C,CHEM  1XXX,Chemistry Elective,4.0
19386,Florida,Fall 2021,Valencia College,CHM  1045C,Gen Chem w/Qual Analysis I,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
19387,Florida,Fall 2021,Valencia College,CHM  1046C,Gen Chem w/Qual Analysis II,Undergraduate,C,CHEM  1212K,Chemical Principles II,4.0
19388,Florida,Fall 2021,Valencia College,CHM  2210C,Organic Chemistry I,Undergraduate,C,CHEM  2311,Organic Chemistry I,3.0
19389,Florida,Fall 2021,Valencia College,CHM  2211C,Organic Chemistry II,Undergraduate,C,CHEM  2312,Organic Chemistry II,3.0
19390,Florida,Fall 2021,Valencia College,CHM  2211C,Organic Chemistry II,Undergraduate,C,CHEM  2380,CHM 2211C+CHM 2210= CHEM2380,0.0
19391,Florida,Fall 2021,Valencia College,COP  1000,Intro to Programming Concepts,Undergraduate,C,CS  1301,Intro to Computing,3.0
19392,Florida,Fall 2021,Valencia College,COP  1006,Transfer Course,Undergraduate,C,CS  1301,Intro to Computing,3.0
19393,Florida,Fall 2021,Valencia College,COP  2220,Transfer Course,Undergraduate,C,CS  1372,Program Design for Engrs,3.0
19394,Florida,Fall 2021,Valencia College,COP  2220C,C Programming,Undergraduate,C,CS  1372,Program Design for Engrs,3.0
19395,Florida,Fall 2021,Valencia College,COP  2222,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19396,Florida,Fall 2021,Valencia College,COP  2224,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19397,Florida,Fall 2021,Valencia College,COP  2341,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19398,Florida,Fall 2021,Valencia College,COP  2700,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19399,Florida,Fall 2021,Valencia College,COP  2800,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19400,Florida,Fall 2021,Valencia College,COP  2805C,Advanced Java Programming,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19401,Florida,Fall 2021,Valencia College,COP  2822,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19402,Florida,Fall 2021,Valencia College,COT  2104,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19403,Florida,Fall 2021,Valencia College,EAP  1620,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19404,Florida,Fall 2021,Valencia College,EAP  1640,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19405,Florida,Fall 2021,Valencia College,ECO  1000,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19406,Florida,Fall 2021,Valencia College,ECO  2013,Transfer Course,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
19407,Florida,Fall 2021,Valencia College,ECO  2023,Transfer Course,Undergraduate,C,ECON  2106,Prin of Microeconomics,3.0
19408,Florida,Fall 2021,Valencia College,ECO  2930,Transfer Course,Undergraduate,C,ECON  2XXX,Economics Elective,3.0
19409,Florida,Fall 2021,Valencia College,EET  1015,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,4.0
19410,Florida,Fall 2021,Valencia College,EGN  1111,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19411,Florida,Fall 2021,Valencia College,EGN  2312,Engr Analysis - Statics,Undergraduate,C,COE  2001,Statics,2.0
19412,Florida,Fall 2021,Valencia College,EGN  2440,Prob& Statistics for Engineers,Undergraduate,C,MATH  3670,Statistics and Applns,3.0
19413,Florida,Fall 2021,Valencia College,EGS  1006,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,1.0
19414,Florida,Fall 2021,Valencia College,EGS  1007,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19415,Florida,Fall 2021,Valencia College,EGS  2025,Transfer Course,Undergraduate,C,ISYE  3770,Statistics& Applications,3.0
19416,Florida,Fall 2021,Valencia College,EGS  2310,Transfer Course,Undergraduate,C,COE  2001,Statics,2.0
19417,Florida,Fall 2021,Valencia College,EGS  2321,Transfer Course,Undergraduate,C,CEE  2040,Dynamics,2.0
19418,Florida,Fall 2021,Valencia College,EGS  2321,Transfer Course,Undergraduate,C,FREE  2XXX,Free Elective,1.0
19419,Florida,Fall 2021,Valencia College,ENC  1101,Transfer Course,Undergraduate,C,ENGL  1101,English Composition I,3.0
19420,Florida,Fall 2021,Valencia College,ENC  1102,Transfer Course,Undergraduate,C,ENGL  1102,English Composition II,3.0
19421,Florida,Fall 2021,Valencia College,ENCL  0012,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19422,Florida,Fall 2021,Valencia College,ENL  2012,Transfer Course,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
19423,Florida,Fall 2021,Valencia College,EST  1300,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19424,Florida,Fall 2021,Valencia College,EST  2305,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19425,Florida,Fall 2021,Valencia College,ETD  1320,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19426,Florida,Fall 2021,Valencia College,EUH  1009,Transfer Course,Undergraduate,C,HTS  1031,Europe Since Renaissance,3.0
19427,Florida,Fall 2021,Valencia College,EUH  2001,Transfer Course,Undergraduate,C,SS  2XXX,Social Science Elective,3.0
19428,Florida,Fall 2021,Valencia College,FIN  2100,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19429,Florida,Fall 2021,Valencia College,FRE  1101,Transfer Course,Undergraduate,C,FREN  1002,Elementary French II,3.0
19430,Florida,Fall 2021,Valencia College,GEO  1400,Human Geography,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
19431,Florida,Fall 2021,Valencia College,GER  1000,Transfer Course,Undergraduate,C,GRMN  1XXX,German Elective,3.0
19432,Florida,Fall 2021,Valencia College,GER  1100,Transfer Course,Undergraduate,C,GRMN  1001,Elementary German I,3.0
19433,Florida,Fall 2021,Valencia College,GER  1101,Transfer Course,Undergraduate,C,GRMN  1002,Elementary German II,3.0
19434,Florida,Fall 2021,Valencia College,HLP  1081,Transfer Course,Undergraduate,C,HPS  11XX,Wellness Elective,3.0
19435,Florida,Fall 2021,Valencia College,HUM  1020,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
